id,name
579,Buffalo Chips Basket with cheese
580,Buffalo Chips Regular
581,Buffalo Chips Regular
582,Buffalo Chips Regular with cheese
583,Buffalo Ranch Chicken Sandwich
584,Buffalo Ranch Chicken Wrap
585,Caribbean Jerk
586,Cheeseburger
587,Cheeseburger Slammers
588,Chicken Caesar Salad
589,Chicken Caesar Wrap
590,Chicken Quesadilla
591,Chicken Tender Salad
592,Chicken Tender Wrap
593,Chicken Tenders & Popcorn Shrimp
594,Chicken Tenders (3)
595,Chili Con Queso Dip
596,Chili Queso Burger
597,Chips & Salsa
598,Chocolate Fudge Cake
599,Coleslaw
600,Crispy Fish Sandwich
601,Crispy Southwest Dippers
602,Deep-dish Apple Pie
603,Desert Heat® Based on 1/2 tsp
604,French fries
605,French Fries
606,French Fries Basket
607,French Fries Regular
608,French Fries Regular
609,French Fries Regular
610,Garden Salad
611,Gardenburger
612,Grilled Blackened Chicken Salad
613,Grilled Chicken Buffalitos
614,Grilled Chicken Salad
615,Grilled Chicken Sandwich
616,Honey BBQ
617,Honey BBQ Chicken Flatbread
618,Honey BBQ Chicken Salad
619,Honey Mustard
620,Hot
621,Hot BBQ
622,Jerk Chicken Sandwich
623,Kids Cheeseburger Slammer
624,Kids’ Ice Cream
625,Macaroni & Cheese
626,Mango Habanera
627,Medium
628,Mild
629,Mozzarella Sticks
630,Naked Tenders (3)
631,Naked Tenders (6 each)
632,Naked Tenders (each )
633,Naked Tenders Wrap
634,New York Cheesecake
635,Onion Rings Basket
636,Onion Rings Regular
637,Onion Rings Regular
638,Parmesan Garlic
639,Parmesan Garlic Flatbread
640,Pepper Infusion ®
641,Popcorn Shrimp & Fish
642,Potato Wedges Basket
643,Potato Wedges Basket with cheese
644,Potato Wedges Regular
645,Potato Wedges Regular
646,Potato Wedges Regular with cheese
647,Queso Chili Fries
648,Ribs & Boneless Wings
649,Ribs & Chicken Tenders
650,Ribs & More Ribs
651,Ribs & Popcorn Shrimp
652,Ribs & Traditional Wings
653,Roasted Garlic Mushrooms
654,Side Salad
655,Side Salad
656,Southwest Chicken Queso Wrap
657,Spicy garlic
658,Sweet BBQ
659,Teriyaki
660,The Sampler
661,Tortilla chips and salsa
662,Tortilla chips and salsa
663,Traditional Wings (4)
664,Ultimate Nachos
665,Ultimate Nachos With Chicken
666,Wild®
667,Wings (each)
668,American Original Chicken Sandwich
669,Biscuit – w/ Chicken Fritter (Chicken Biscuit)
670,Biscuits (2) & Sausage Gravy Platter
671,Biscuit‐ w/ Breakfast Steak (Country Fried Steak)
672,BK Big Fish® Sandwich
673,BK Big Fish® Sandwich w/o Tartar Sauce
674,BK Toppers™ Deluxe Cheeseburger
675,BK Toppers™ Mushroom and Swiss
676,BK Toppers™ Western BBQ Cheeseburger
677,BK Veggie® Burger
678,BK Veggie® Burger  w/ Cheese
679,BK Veggie® Burger  w/o Mayo
680,BK® Chicken Fries (12 pc)
681,BK® Chicken Fries (6 pc)
682,BK® Chicken Fries (9 pc)
683,BK® Double Stacker
684,BK® Fresh Apple Fries
685,BK® Kids Breakfast Muffin Sandwich
686,BK® Quad Stacker
687,BK® Single Stacker
688,BK® Triple Stacker
689,BK®Chef’s Choice Burger
690,BK®Egg and Cheese Muffin
691,BK™ Breakfast Bowl
692,"BK™ Breakfast Burrito ‐ Potato, Egg, Cheese, & Salsa"
693,"BK™ Breakfast Burrito ‐ Sausage, Egg, Cheese & Salsa"
694,BK™ Breakfast Ciabatta Club Sandwich
695,BK™ Breakfast Platter
696,BK™ Ultimate Breakfast Platter
697,Brownie Sundae
698,Caramel Sundae
699,Cheeseburger
700,Chicken Tenders® (20 pc)
701,Chicken Tenders® (4 pc)
702,Chicken Tenders® (6 pc)
703,Chicken Tenders® (8 pc)
704,Chicken Tenders® Sandwich
705,Chocolate Chip Cookies (2)
706,Chocolate Fudge Sundae
707,Chocolate Milk Shake
708,Chocolate Milk Shake
709,Chocolate Milk Shake
710,Cini‐minis (4 minis)
711,Croissan’wich® Egg & Cheese
712,Croissan’wich® Sausage & Cheese
713,"Croissan’wich® Sausage, Egg & Cheese"
714,Double Cheeseburger
715,"Double Croissan’wich™ w/ Sausage, Egg, & Cheese"
716,Double Whopper® Sandwich
717,Double Whopper® Sandwich w/o Mayo
718,Double Whopper® Sandwich with Cheese
719,Double Whopper® Sandwich with Cheese w/o Mayo
720,Dutch Apple Pie
721,Enormous Omelet Sandwich
722,Fanta Cherry frozen concentrated beverage
723,Fanta Cherry frozen concentrated beverage
724,French Fries – large (Salted)
725,French Fries – medium (Salted)
726,French Fries – small (Salted)
727,French Fries – value (Salted)
728,French Toast Sticks (3 piece)
729,French Toast Sticks (5 piece)
730,French Toast Sticks Platter w/ Sausage & Breakfast Syrup
731,Garden Salad (no chicken)
732,Garlic Parmesan Croutons
733,Hash Browns – large
734,Hash Browns – medium
735,Hash Browns – small
736,Hershey®’s Sundae Pie
737,Italian Original Chicken Sandiwch
738,Ken’s® Creamy Caesar Dressing (2 oz)
739,Ken’s® Fat Free Ranch Dressing (2 oz)
740,Ken’s® Honey Mustard Dressing (2 oz)
741,Ken’s® Light Italian Dressing (2 oz)
742,Ken’s® Ranch Dressing (2 oz)
743,Low Fat Caramel Sauce
744,Mini Blueberry Biscuits with icing (4pc)
745,Mini M & M® Sundae
746,Motts’® Harvest Plus Applesauce
747,Mozzarella Sticks (4 pc)
748,Mustard Whopper® Sandwich
749,Oatmeal Raisin Cookies (2)
750,Onion Rings – large
751,Onion Rings – medium
752,Onion Rings – small
753,Onion Rings – value
754,Oreo® Sundae
755,Original Chicken Club Sandwich
756,Original Chicken Sandwich
757,Original Chicken Sandwich w/o Mayo
758,Pancake Platter w/ Sausage & 1 oz Breakfast Syrup
759,Pancakes (3) and 1 oz breakfast syrup
760,Peach Granola Sundae
761,Quaker® Oatmeal Maple and Brown Sugar Flavor
762,Quaker® Oatmeal Original
763,Rodeo Cheeseburger
764,Sausage Biscuit
765,"Sausage, Egg, & Cheese Biscuit"
766,"Scrambled Egg Platter w/ Sausage (Scrambled Eggs, Biscuit, Hashbrowns, Sausage Patty)"
767,Side of Eggs
768,Side of Southwest Potatoes
769,Side Salad
770,Soft Serve Cone
771,Soft Serve Cup
772,Spicy Chick’n Crisp® Sandwich
773,Spicy Chick’n Crisp® Sandwich w/o Mayo
774,Spicy Chicken BK Wrapper™
775,Strawberry Milk Shake
776,Strawberry Milk Shake
777,Strawberry Milk Shake
778,Strawberry Sundae
779,Strawberry Swirl Cheesecake
780,Tacos (2)
781,Tendercrisp® Chicken Garden Salad
782,Tendercrisp® Chicken Sandwich
783,Tendercrisp® Chicken Sandwich w/o Mayo
784,Tendergrill® Chicken Sandwich
785,Tendergrill® Chicken Sandwich w/o Mayo
786,Tendergrill™ Chicken Garden Salad
787,Texas Double Whopper® Sandwich
788,Texas Triple Whopper® Sandwich
789,Texas Whopper® Sandwich
790,Triple Whopper® Sandwich
791,Triple Whopper® Sandwich w/o Mayo
792,Triple Whopper® Sandwich With Cheese
793,Triple Whopper® Sandwich With Cheese w/o Mayo
794,Vanilla Icing
795,Vanilla Milk Shake
796,Vanilla Milk Shake
797,Vanilla Milk Shake
798,White Chocolate Macadamia Nut Cookies (2)
799,Whopper JR.® Sandwich
800,Whopper JR.® Sandwich w/o Mayo
801,Whopper JR.® Sandwich with Cheese
802,Whopper JR.® Sandwich with Cheese w/o Mayo
803,Whopper® Sandwich
804,Whopper® Sandwich w/o Mayo
805,Whopper® Sandwich with Cheese
806,Whopper® Sandwich with Cheese w/o Mayo
807,1/2 LB Clams
808,Baked Potato‐plain
809,Batter‐Dipped Fish
810,Bite Size Shrimp
811,Bite Size Shrimp Salad
812,Breadstick
813,Broccoli
814,Catfish
815,Cheese Sticks
816,Cheesecake
817,Cheesecake with Strawberries
818,Chicken Ranch Sandwich
819,Chicken Tender
820,Chocolate Cake
821,Classic Fish Sandwich
822,Cocktail Sauce
823,Coconut Shrimp
824,Cole Slaw
825,Corn on the Cob
826,Country Style Fish
827,Crab Cake
828,Cracklins
829,French Fries
830,Fried Chicken Salad
831,Fried Flounder
832,Fried Okra
833,Ginger Teriyaki Sauce
834,Great Little Fish Sandwich
835,Green Beans
836,Hush Puppies (2)
837,Jalapeno Poppers
838,Macaroni & Cheese
839,Oysters
840,Pecan Pie
841,Pineapple Cream Cheese Pie
842,Premium Shrimp
843,Roasted Red Potatoes
844,Scampi Butter Sauce
845,Scampi Shrimp
846,Seasoned Rice
847,Seasoned Tilapia
848,Shrimp Skewers
849,Side Salad
850,Stuffed Crab Shell
851,Sweet Chili Sauce
852,Tartar Sauce
853,The Captain
854,Wild Alaskan Salmon
855,Wild Alaskan Salmon Salad
856,Wild Alaskan Salmon Sandwich
857,Bean & Cheese Burrito
858,Bean & Cheese Burrito – Chicken
859,Bean & Cheese Burrito – Ground Beef
860,Bean & Cheese Burrito – Steak
861,Big Country® Breakfast Burrito
862,Biscuit ‘N’ Gravy™
863,Breakfast Burger™
864,Buttermilk Ranch HB Chicken™ Tender Wrapper
865,Carl’s Catch Fish Sandwich®
866,Carne Asada Burrito
867,Charbroiled BBQ Chicken™ Sandwich
868,Charbroiled Chicken Club™ Sandwich
869,Charbroiled Santa Fe Chicken™ Sandwich
870,Chicken Stars™ (4 pieces)
871,Chicken Stars™ (6 pieces)
872,Chicken Stars™ (9 pieces)
873,Chili Cheese Fries
874,Chips
875,Chips & Cheese
876,Chocolate Cake
877,Chocolate Chip Cookie
878,Chocolate Malt
879,Chocolate Shake
880,Cranberry Apple Walnut Grilled Chicken Salad w/o Dressing
881,Crisp Burritos (3 pieces)
882,Crisp Burritos (5 pieces)
883,CrissCut® Fries
884,Decaffinated Coffee
885,Famous Star® with Cheese
886,Fish & Chips
887,Fish Taco
888,French Toast Dips® – No Syrup (5 pieces)
889,Fresh Brewed Iced Tea
890,Fresh Brewed Iced Tea
891,Fresh Brewed Iced Tea
892,Fresh Brewed Iced Tea
893,Fried Zucchini
894,Green Burrito® Taco Salad w/o Dressing
895,Grilled Chicken Burrito
896,Guacamole
897,Guacamole Turkey Burger
